,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_se,iq_ndvi_sw,iq_ndvi_ne,iq_ndvi_nw,sj_ndvi_se,iq_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm
2011-06-18,,,,,,,0.2372390697644273,0.1639143,4.1,54.27,178.1,90.09,54.27,16.87,9.32857142857,97.35913361938819,87.67008709455943,-7.609484323448825,300.214285714,300.228571429,297.794285714,302.1,297.8,297.388571429,298.392857143,295.304285714,308.3,291.6,33.6,52.92,203.8,86.67857142860001,52.92,19.34,2.05714285714,27.842857142899998,6.75714285714,33.9,22.8,200.6
2011-06-25,,,,,,,0.2372390697644273,0.241,35.8,59.54,44.7,94.75,59.54,14.9828571429,5.72857142857,144.16598383392912,144.62265241546135,-33.94159756603582,300.698571429,300.73571428599996,297.532857143,302.4,299.4,294.554285714,295.23571428599996,293.484285714,304.2,290.5,32.2,28.95,15.2,82.8971428571,28.95,18.9871428571,1.98571428571,28.214285714299997,6.57142857143,33.3,22.2,70.8
2011-07-02,,,,,,,0.2372390697644273,0.1341714,9.6,42.4,64.2,92.5014285714,42.4,16.3357142857,8.14285714286,207.59057413428621,223.20291053138584,-71.90655610565781,300.641428571,300.671428571,297.31142857099996,302.5,299.4,296.185714286,296.885714286,294.762857143,304.9,290.4,33.2,75.82,13.6,82.08,75.82,18.72,2.0,28.3142857143,5.78571428571,33.3,22.8,6.4
2011-07-09,,,,,,,0.2372390697644273,0.1324857,17.2,31.44,54.0,96.4942857143,31.44,16.3957142857,7.34285714286,290.09836120142865,326.804365797058,-123.55983415848732,300.13285714299997,300.164285714,297.242857143,301.8,298.3,295.551428571,296.657142857,294.848571429,304.7,291.3,29.6,70.37,28.7,84.2057142857,70.37,18.6685714286,1.87142857143,27.7428571429,5.8,32.2,23.9,33.0
2011-07-16,,,,,,,0.2372390697644273,0.2075714,21.1,19.52,25.7,88.7785714286,19.52,14.787142857100001,9.27142857143,394.1548017163253,458.8205225672027,19.5,300.085714286,300.078571429,297.16,301.6,298.8,295.554285714,296.464285714,293.25142857099996,305.5,290.6,31.8,28.3,21.5,84.0614285714,28.3,18.5628571429,1.87142857143,28.1142857143,5.57142857143,31.7,23.3,25.0
2011-07-23,,,,,,,0.2372390697644273,0.1063857,16.3,70.29,24.8,85.5657142857,70.29,15.6885714286,10.5571428571,26.85,11.7,20.6,300.411428571,300.457142857,296.792857143,301.8,299.0,297.205714286,298.721428571,294.161428571,306.6,290.9,34.0,43.48,11.6,80.6385714286,43.48,18.161428571400002,2.0,27.5,7.05714285714,32.8,22.8,99.6
2011-07-30,,,,,,,0.2372390697644273,0.16284289999999998,38.8,105.88,19.6,90.07142857139999,105.88,15.944285714300001,10.5142857143,26.7333333333,10.633333333300001,21.0,300.591428571,300.69285714299997,297.495714286,302.4,299.1,296.48571428599996,298.071428571,294.448571429,304.5,291.3,33.0,57.69,31.2,83.22857142859999,57.69,18.948571428599998,2.15714285714,28.528571428600006,6.25714285714,32.8,25.0,48.2
2011-08-06,,,,,,,0.2372390697644273,0.15941429999999998,5.1,14.96,27.3,86.08285714290001,14.96,15.418571428599998,10.7571428571,27.4333333333,11.6,20.8,300.26,300.228571429,296.972857143,302.1,298.9,296.798571429,298.19285714299997,293.864285714,306.6,291.1,33.4,33.85,42.1,82.2571428571,33.85,18.3842857143,2.11428571429,27.8857142857,6.27142857143,31.1,23.9,80.3
2011-08-13,,,,,,,0.2372390697644273,0.2486,5.1,7.3,79.9,86.3557142857,7.3,16.0328571429,11.642857142899999,27.02,11.56,20.4,300.608571429,300.664285714,297.68857142900004,302.6,298.5,297.45428571400004,299.05,294.522857143,307.9,290.9,34.2,85.88,22.5,84.1014285714,85.88,19.1814285714,2.04285714286,28.3142857143,5.17142857143,32.2,22.8,83.9
2011-08-20,,,,,,,0.2372390697644273,0.2223571,11.2,24.95,10.4,73.6757142857,24.95,13.8428571429,11.671428571400002,27.85,11.95,21.2,300.861428571,301.007142857,297.15,302.7,299.3,297.928571429,298.992857143,292.11,308.3,291.6,34.8,14.22,7.5,80.33428571430001,14.22,18.6057142857,2.44285714286,28.5714285714,6.6428571428600005,33.3,23.3,20.3
2011-08-27,,,,,,,0.2372390697644273,0.14548570000000002,23.9,24.3,24.3,80.4857142857,24.3,15.3014285714,11.8,28.75,12.15,17.4,300.63285714299997,300.521428571,297.535714286,302.2,298.4,297.93857142900004,299.328571429,293.695714286,308.4,291.8,35.2,120.16,89.5,83.2857142857,120.16,19.0585714286,1.84285714286,28.2,5.7,32.8,24.4,205.8
2011-09-03,,,,,,,0.2372390697644273,0.2394857,25.1,30.18,14.4,77.5371428571,30.18,14.8728571429,13.2,28.1,12.2,17.8,300.672857143,300.671428571,297.31,302.3,299.0,298.15,299.8,293.241428571,309.0,290.9,34.2,93.06,5.9,82.03,93.06,18.7971428571,2.2,27.6,6.5142857142900015,33.3,22.8,153.1
2011-09-10,,,,,,,0.2372390697644273,0.2003286,12.9,23.04,11.4,80.79,23.04,15.271428571400001,12.6571428571,27.8,12.2333333333,21.6,300.854285714,300.935714286,296.835714286,302.4,299.5,297.72,299.328571429,293.715714286,309.8,291.8,34.8,28.09,9.3,78.7542857143,28.09,18.2457142857,2.32857142857,28.485714285700002,6.25714285714,33.3,24.4,33.3
2011-09-17,,,,,,,0.2372390697644273,0.1815833,66.0,60.78,64.5,82.58428571430001,60.78,16.5585714286,11.042857142899999,27.5333333333,11.3666666667,21.5,301.098571429,301.078571429,297.242857143,302.6,299.4,298.62857142900003,300.221428571,294.987142857,309.7,292.4,34.4,19.72,34.1,79.66428571430001,19.72,18.744285714300002,2.3,28.8,5.61428571429,34.4,25.6,21.5
2011-09-24,,,,,,,0.2372390697644273,0.1538857,29.0,56.19,107.8,87.59,56.19,16.6157142857,12.014285714300001,27.65,10.65,21.4,300.54571428599996,300.542857143,296.872857143,302.9,298.1,297.778571429,299.007142857,295.05,308.9,291.7,33.8,98.32,17.1,80.4257142857,98.32,18.3057142857,2.2,26.8285714286,5.84285714286,32.2,22.8,29.0
2011-10-01,,,,,,,0.2372390697644273,0.32217140000000005,29.0,55.53,90.9,89.44285714290001,55.53,17.4771428571,10.2714285714,26.8,7.3,22.2,300.54571428599996,300.6,297.14,302.2,299.2,298.015714286,299.23571428599996,295.832857143,307.3,292.0,33.3,54.67,25.9,81.7557142857,54.67,18.5871428571,2.14285714286,27.9285714286,6.5,32.2,23.9,48.8
2011-10-08,,,,,,,0.2372390697644273,0.3673286,38.8,62.22,47.5,93.28,62.22,17.3371428571,8.27142857143,27.525,11.0,21.1,300.92,301.078571429,297.167142857,303.2,299.3,297.098571429,298.135714286,295.755714286,306.7,291.9,34.2,27.9,1.9,80.1528571429,27.9,18.6657142857,2.32857142857,28.6142857143,6.72857142857,33.3,23.9,39.4
2011-10-15,,,,,,,0.2372390697644273,0.1176714,36.8,43.29,52.3,91.2657142857,43.29,18.0128571429,9.8,27.75,10.6,21.4,300.698571429,300.73571428599996,296.544285714,302.4,299.3,298.13,299.957142857,296.34,308.8,293.0,33.7,50.93,1.4,78.11,50.93,17.9342857143,2.15714285714,27.8857142857,6.6,32.8,23.3,32.5
2011-10-22,,,,,,,0.2372390697644273,0.1848857,10.2,51.74,35.7,86.1985714286,51.74,18.698571428599998,9.98571428571,28.975,10.9,22.8,300.567142857,300.55714285700003,296.31857142900003,302.2,298.9,299.761428571,301.078571429,296.897142857,308.8,295.5,34.7,19.83,7.3,77.6971428571,19.83,17.7142857143,2.2571428571400003,27.842857142899998,7.32857142857,32.8,23.3,10.4
2011-10-29,,,,,,,0.2372390697644273,0.1477571,61.7,36.09,130.0,90.9985714286,36.09,17.9028571429,11.114285714300001,27.2333333333,11.5,21.2,300.341428571,300.364285714,295.611428571,302.5,298.6,298.027142857,299.471428571,296.23571428599996,307.3,292.2,34.2,6.38,6.9,75.4171428571,6.38,16.97,2.5,27.271428571399998,6.44285714286,31.1,23.3,58.0
2011-11-05,,,,,,,0.2372390697644273,0.2261167,43.2,25.73,51.2,88.5042857143,25.73,17.685714285699998,11.728571428599999,28.75,12.45,21.4,300.397142857,300.5,296.717142857,302.4,298.7,298.482857143,299.835714286,296.044285714,308.4,291.3,35.5,4.75,8.1,80.4071428571,4.75,18.14,2.37142857143,27.714285714299997,6.5,31.1,22.8,39.0
2011-11-12,,,,,,,0.2372390697644273,0.2001167,9.1,61.75,69.0,89.7214285714,61.75,18.11,11.7428571429,28.8,12.0,21.2,300.237142857,300.407142857,296.217142857,302.4,298.6,298.58428571400003,299.885714286,296.392857143,309.5,292.7,35.2,98.53,6.0,78.6428571429,98.53,17.6042857143,2.61428571429,27.1857142857,7.085714285710001,32.8,22.8,15.2
2011-11-19,,,,,,,0.2372390697644273,0.1027857,27.5,64.85,243.6,93.3114285714,64.85,18.3614285714,7.4,27.6,10.8666666667,21.1,300.13428571400004,300.30714285700003,296.257142857,302.0,298.4,297.92571428599996,298.87142857099997,296.64428571400003,305.2,294.0,33.8,44.02,25.9,79.3842857143,44.02,17.6357142857,2.32857142857,27.1,6.28571428571,31.7,23.3,31.8
2011-11-26,,,,,,,0.2372390697644273,0.1853143,92.0,75.37,59.9,92.7,75.37,18.3685714286,8.5,27.375,11.175,20.7,299.417142857,299.228571429,295.785714286,300.7,297.7,298.18142857099997,299.778571429,296.66,308.2,294.5,34.2,0.0,60.0,80.5971428571,0.0,17.1428571429,2.0,27.0857142857,5.15714285714,30.0,23.3,22.1
2011-12-03,,,,,,,0.2372390697644273,0.2177286,11.9,61.58,40.0,88.88285714290001,61.58,18.1685714286,9.35714285714,28.45,11.675,22.0,299.095714286,299.135714286,295.592857143,301.1,297.4,298.792857143,300.064285714,296.471428571,307.6,294.2,35.1,8.85,26.0,81.1885714286,8.85,16.9257142857,1.98571428571,26.3,5.31428571429,30.0,22.2,50.2
2011-12-10,,,,,,,0.2372390697644273,0.3307286,6.4,72.47,50.2,91.95285714290002,72.47,18.338571428599998,9.14285714286,28.3,9.7,21.8,298.9,298.98571428599996,294.268571429,300.3,297.7,298.23571428599996,299.642857143,296.592857143,306.0,294.3,34.2,5.54,5.3,75.6671428571,5.54,15.6314285714,1.85714285714,26.014285714299998,5.4,28.9,21.7,93.7
2011-12-17,,,,,,,0.2372390697644273,0.1836,23.1,50.22,89.5,94.2557142857,50.22,18.1142857143,7.414285714289999,27.2,11.1,21.7,298.717142857,298.778571429,295.172857143,300.2,297.6,297.56142857099996,298.407142857,296.428571429,303.6,292.7,33.3,169.34,70.8,80.9242857143,169.34,16.5285714286,1.72857142857,25.9142857143,5.21428571429,29.4,22.8,70.9
2011-12-24,,,,,,,0.2372390697644273,0.1072857,47.2,104.91,172.0,95.78,104.91,18.067142857100002,7.314285714289999,27.7,9.96666666667,22.5,298.28,298.26428571400004,292.768571429,299.7,296.6,297.221428571,298.042857143,296.375714286,304.9,293.0,33.8,0.0,6.1,71.7171428571,0.0,14.2271428571,2.1,25.5714285714,5.17142857143,28.9,22.2,27.0
2012-01-01,,,,,,,0.2372390697644273,0.152875,57.2,83.53,120.4,93.2642857143,83.53,18.5814285714,8.17142857143,28.5,11.0,22.2,298.507142857,298.564285714,293.32428571400004,300.1,297.0,298.224285714,299.771428571,296.87,305.5,294.0,34.0,15.3,8.0,73.1871428571,15.3,14.7142857143,2.04285714286,25.8285714286,5.78571428571,29.4,22.2,48.1
2012-01-08,,,,,,,0.2372390697644273,0.2285143,35.3,55.26,140.8,97.4357142857,55.26,17.7657142857,5.8,26.67682403089634,22.639634344505914,22.6,298.694285714,298.80714285700003,294.234285714,300.4,297.3,296.638571429,297.2,296.13428571400004,303.1,293.8,32.8,0.0,1.4,76.5171428571,0.0,15.55,2.32857142857,26.2,6.11428571429,30.6,22.2,4.7
2012-01-15,,,,,,,0.23723906976442732,0.2306857,14.7,73.85,116.8,96.44285714290001,73.85,17.9128571429,7.44285714286,27.45,9.25,22.2,298.20428571400004,298.292857143,294.26428571400004,300.2,296.9,296.97,298.178571429,296.29571428599996,304.6,292.7,33.1,0.0,10.7,78.8328571429,0.0,15.531428571400001,2.12857142857,25.4142857143,6.24285714286,29.4,21.1,13.0
2012-01-22,,,,,,,0.23723906976442732,0.15214,132.3,139.06,99.8,95.2585714286,139.06,17.57,6.57142857143,27.5333333333,10.0,20.8,298.35,298.55,293.48571428599996,300.2,297.1,296.912857143,297.757142857,295.951428571,306.3,293.2,33.0,0.0,1.0,74.55,0.0,14.798571428599999,2.3571428571400004,25.4428571429,6.0,29.4,21.7,6.4
2012-01-29,,,,,,,0.23723906976442732,0.1889857,51.1,69.24,46.0,90.56285714290001,69.24,17.0971428571,9.42857142857,27.0333333333,10.0333333333,21.4,297.347142857,297.464285714,293.01,299.1,295.5,297.39,298.471428571,295.48571428599996,306.3,292.1,32.8,0.0,13.8,76.8942857143,0.0,14.3657142857,2.15714285714,24.8571428571,6.02857142857,28.3,20.6,27.5
2012-02-05,,,,,,,0.23723906976442732,0.14175710000000002,23.0,56.99,65.7,95.0128571429,56.99,18.1057142857,7.82857142857,27.15,9.55,22.0,297.404285714,297.492857143,292.805714286,299.3,296.0,297.435714286,298.657142857,296.43857142900004,305.3,292.3,32.6,0.0,7.9,75.6385714286,0.0,14.1757142857,2.47142857143,24.8285714286,5.78571428571,28.3,21.1,32.2
2012-02-12,,,,,,,0.23723906976442732,0.255,39.0,25.76,245.1,97.1685714286,25.76,18.3,5.37142857143,26.85,8.975,22.0,297.567142857,297.657142857,293.488571429,299.5,296.2,297.17,298.228571429,296.624285714,306.0,294.9,32.4,7.02,7.8,78.1057142857,7.02,14.8071428571,2.3142857142900004,24.9,5.8,28.3,21.1,25.5
2012-02-19,,,,,,,0.23723906976442732,0.15365710000000002,94.5,135.04,75.9,94.95142857139999,135.04,17.5585714286,8.31428571429,27.0,8.7,21.7,297.932857143,298.15,293.61857142900004,300.1,296.5,296.898571429,298.342857143,295.92714285700004,307.1,293.1,33.4,0.0,1.9,76.9671428571,0.0,14.934285714300001,2.7,25.6428571429,6.82857142857,31.1,21.7,12.5
2012-02-26,,,,,,,0.23723906976442732,0.3853833,43.2,96.59,62.8,86.16571428569998,96.59,16.8371428571,10.042857142899999,28.0666666667,11.2,21.7,297.224285714,297.37857142900003,293.17714285700004,299.6,295.8,298.098571429,299.45,295.17714285700004,306.9,293.1,34.9,0.0,24.5,78.2257142857,0.0,14.524285714300001,2.52857142857,24.8857142857,5.6428571428600005,28.3,20.6,8.2
2012-03-04,,,,,,,0.23723906976442732,0.1655429,138.1,121.79,50.3,94.08,121.79,16.9657142857,7.6,26.6,9.3,20.4,298.032857143,298.221428571,293.374285714,300.0,296.6,296.51428571400004,297.614285714,295.36714285700003,303.5,291.9,32.2,0.0,2.8,75.4257142857,0.0,14.684285714300001,2.61428571429,26.1428571429,6.24285714286,30.0,21.7,5.8
2012-03-11,,,,,,,0.23723906976442732,0.2108714,87.9,144.65,118.2,95.76857142860001,144.65,17.8057142857,6.78571428571,26.75,9.75,21.7,297.81142857099996,297.914285714,293.79571428599996,299.9,295.4,297.038571429,298.007142857,296.195714286,305.1,293.7,32.6,12.06,8.0,78.5142857143,12.06,15.078571428599998,2.5714285714300003,25.9,6.72857142857,30.6,21.7,9.8
2012-03-18,,,,,,,0.23723906976442732,0.233,65.0,79.25,79.2,95.7842857143,79.25,17.108571428599998,7.014285714289999,26.975,9.5,21.8,297.701428571,297.771428571,293.284285714,299.6,295.9,296.352857143,297.55,295.534285714,306.0,292.1,32.2,9.11,15.5,76.5314285714,9.11,14.6028571429,2.48571428571,25.6285714286,6.1,29.4,22.2,16.0
2012-03-25,,,,,,,0.23723906976442732,0.07594286,49.2,68.24,124.1,91.3385714286,68.24,16.8842857143,9.5,27.2,10.675,20.8,297.685714286,297.75,292.761428571,299.7,295.6,297.078571429,297.935714286,295.317142857,306.7,291.5,34.0,84.44,3.2,74.1528571429,84.44,14.148571428599999,2.61428571429,26.0428571429,6.9,30.6,22.2,0.6
2012-04-01,,,,,,,0.23723906976442732,0.1131429,39.9,149.88,59.9,91.5428571429,149.88,18.1457142857,8.68571428571,27.8,9.85,20.8,297.075714286,297.071428571,293.832857143,299.8,295.4,298.25,299.2,296.47,305.4,293.5,33.8,93.61,71.6,82.22428571430001,93.61,15.1642857143,2.08571428571,25.728571428600002,6.1,30.0,22.2,134.9
2012-04-08,,,,,,,0.23723906976442732,0.1584429,68.1,102.08,139.1,97.89285714290001,102.08,17.4257142857,5.78571428571,27.85,9.75,21.7,297.93142857099997,297.971428571,294.66,300.7,295.4,296.242857143,297.15,295.847142857,304.5,291.9,33.4,59.89,35.7,82.1228571429,59.89,15.941428571400001,2.4,26.285714285700003,6.81428571429,32.2,22.2,75.2
2012-04-15,,,,,,,0.23723906976442732,0.1094333,34.6,84.86,109.5,95.3657142857,84.86,18.42,8.94285714286,28.6,10.3,23.1,298.638571429,298.671428571,294.6,300.7,297.0,297.63,299.3,296.705714286,306.6,293.3,34.0,19.2,8.3,78.44,19.2,15.91,2.54285714286,26.9,5.94285714286,32.2,23.3,12.4
2012-04-22,,,,,,,0.23723906976442732,0.2454667,212.0,85.81,125.8,95.76,85.81,18.525714285699998,7.22857142857,27.55,9.75,22.7,298.2,298.107142857,294.387142857,300.5,295.8,297.7,298.728571429,296.85571428599997,304.9,293.7,33.1,26.2,49.7,79.51,26.2,15.7142857143,2.2142857142900003,26.528571428600006,6.42857142857,33.3,22.8,84.1
2012-04-29,,,,,,,0.23723906976442732,0.1908571,7.9,49.66,92.2,93.5957142857,49.66,17.8771428571,8.04285714286,27.82,9.1,22.2,298.012857143,298.021428571,293.171428571,301.0,295.4,297.60571428599997,298.592857143,296.268571429,307.1,292.2,32.8,2.49,1.1,74.7571428571,2.49,14.7,2.55714285714,26.4285714286,6.35714285714,32.8,21.7,17.5
2012-05-06,,,,,,,0.23723906976442732,0.08328333,67.9,61.7,56.6,95.93,61.7,17.8828571429,8.87142857143,27.5666666667,10.7666666667,21.8,298.964285714,299.007142857,295.47,301.2,297.3,297.028571429,298.65,296.241428571,307.5,293.4,33.4,5.79,16.0,81.16428571430001,5.79,16.7785714286,2.2142857142900003,27.842857142899998,6.2,33.3,23.9,20.6
2012-05-13,,,,,,,0.23723906976442732,0.1486571,9.1,50.85,39.92,93.5171428571,50.85,16.391428571400002,8.15714285714,26.85,9.75,19.4,298.421428571,298.392857143,295.051428571,300.2,297.0,296.07428571400004,297.064285714,294.828571429,304.0,289.8,33.2,46.85,23.92,81.6814285714,46.85,16.3671428571,1.87142857143,26.514285714299998,5.38571428571,30.0,22.8,72.0
2012-05-20,,,,,,,0.23723906976442732,0.09203333,48.0,80.29,57.8,94.1742857143,80.29,17.814285714300002,8.42857142857,27.1,9.1,22.2,299.447142857,299.51428571400004,296.38285714299997,301.5,297.8,297.374285714,298.1,296.215714286,304.3,291.2,32.2,45.91,2.5,83.3428571429,45.91,17.7485714286,2.2571428571400003,27.7571428571,5.65714285714,31.7,23.9,17.8
2012-05-27,,,,,,,0.23723906976442732,0.1877714,21.1,39.78,42.7,93.1985714286,39.78,16.2957142857,8.94285714286,27.4,9.85,21.8,299.125714286,299.085714286,296.172857143,301.0,297.3,296.19,297.6,294.81,305.3,291.5,33.0,25.74,13.7,83.8428571429,25.74,17.4985714286,2.54285714286,27.514285714299998,5.9857142857099985,31.7,23.9,34.6
2012-06-03,,,,,,,0.23723906976442732,0.1911286,68.2,26.31,16.5,87.76,26.31,16.22,11.1571428571,27.18,9.06,22.2,299.47571428599997,299.564285714,295.035714286,301.4,297.6,297.257142857,298.578571429,294.668571429,308.1,291.3,33.1,0.64,3.8,76.7428571429,0.64,16.3414285714,2.78571428571,27.5571428571,6.37142857143,31.7,23.9,6.4
2012-06-10,,,,,,,0.23723906976442732,0.2532857,12.8,14.46,35.4,88.53857142860001,14.46,16.7171428571,9.92857142857,27.15,10.075,21.3,300.437142857,300.478571429,296.354285714,302.5,298.5,297.525714286,298.992857143,295.205714286,306.0,291.4,32.4,6.44,0.1,78.6271428571,6.44,17.7057142857,3.15714285714,29.2,7.2,33.9,24.4,3.6
2012-06-17,,,,,,,0.23723906976442732,0.1486833,66.6,55.98,39.0,90.62857142860001,55.98,15.8771428571,10.0571428571,24.84,9.18,17.8,300.778571429,300.85,296.161428571,302.9,298.2,296.212857143,297.1,294.328571429,304.9,288.3,34.2,4.51,0.0,76.05142857140001,4.51,17.4728571429,3.38571428571,29.5857142857,7.357142857139999,33.9,25.0,0.0
2012-06-24,,,,,,,0.23723906976442732,0.2058714,3.8,33.63,25.5,90.75,33.63,16.6942857143,12.3428571429,27.25,11.6,20.3,300.88428571400004,301.007142857,296.49714285700003,303.1,299.0,297.05,298.742857143,295.172857143,306.8,291.0,34.4,31.52,1.2,77.1342857143,31.52,17.838571428599998,3.32857142857,30.0,7.27142857143,35.0,26.1,0.6
2012-07-01,,,,,,,0.23723906976442732,0.1523,37.0,89.4,181.0,88.5514285714,89.4,16.4642857143,11.271428571400001,26.9833333333,11.6166666667,19.8,300.87,300.94285714299997,296.68857142900004,303.1,299.3,297.447142857,298.65,294.972857143,308.0,291.9,33.8,0.0,4.5,78.0614285714,0.0,18.0371428571,3.11428571429,30.271428571399998,7.585714285710001,35.0,25.6,3.1
2012-07-08,,,,,,,0.23723906976442732,0.1681571,17.0,19.02,36.2,93.6685714286,19.02,16.02,9.71428571429,25.85,10.525,20.0,300.647142857,300.635714286,296.544285714,303.0,299.0,295.74857142900004,297.48571428599996,294.511428571,303.8,290.8,31.8,6.15,12.6,78.3971428571,6.15,17.878571428599997,2.64285714286,29.5428571429,7.27142857143,33.9,25.0,11.0
2012-07-15,,,,,,,0.23723906976442732,0.1304714,13.9,87.2,64.1,86.65714285709998,87.2,15.642857142899999,9.45714285714,26.0,11.142857142899999,19.8,300.288571429,300.30714285700003,296.641428571,302.2,298.8,296.934285714,297.6,294.104285714,306.1,290.6,32.0,58.48,21.0,80.54,58.48,17.997142857100002,2.0714285714300003,28.4571428571,6.42857142857,32.8,23.3,52.0
2012-07-22,,,,,,,0.23723906976442732,0.11406,22.1,51.46,147.8,87.7328571429,51.46,16.4885714286,10.0571428571,26.0,9.425,19.5,300.58,300.62857142900003,296.862857143,302.7,298.8,297.5,299.385714286,294.89,306.7,292.0,31.4,17.72,5.0,80.30571428569999,17.72,18.2628571429,2.51428571429,29.0428571429,5.47142857143,32.8,25.6,13.2
2012-07-29,,,,,,,0.23723906976442732,0.15447139999999998,9.1,35.72,15.5,81.1028571429,35.72,13.7371428571,10.3714285714,25.1,11.7666666667,17.3,300.465714286,300.471428571,297.145714286,302.1,298.7,295.854285714,296.314285714,291.95428571400004,304.1,286.2,31.5,22.19,20.6,82.1842857143,22.19,18.5342857143,2.28571428571,28.6285714286,5.45714285714,32.8,25.0,49.4
2012-08-05,,,,,,,0.23723906976442732,0.16885,1.0,37.23,16.3,87.39,37.23,15.2785714286,10.0857142857,26.5,12.2,20.3,300.801428571,300.76428571400004,296.697142857,302.6,299.1,296.332857143,297.757142857,293.75,306.9,291.1,33.8,11.16,16.0,78.4185714286,11.16,18.0457142857,2.3571428571400004,28.985714285700002,5.55714285714,32.8,25.0,8.7
2012-08-12,,,,,,,0.23723906976442732,0.1974429,1.0,16.38,8.9,77.6428571429,16.38,14.56,13.114285714300001,27.0,13.4,18.3,300.474285714,300.48571428599996,297.047142857,302.2,299.1,297.657142857,298.828571429,292.92,307.9,289.3,34.2,62.2,50.7,81.6514285714,62.2,18.4371428571,2.05714285714,28.514285714299998,5.4,32.8,24.4,50.1
2012-08-19,,,,,,,0.23723906976442732,0.07313333,0.0,12.93,29.5,76.5642857143,12.93,14.45,13.014285714300001,27.5,13.2,18.4,300.9,301.0,297.337142857,302.7,299.5,297.988571429,299.464285714,292.655714286,308.3,288.4,34.6,55.64,15.9,80.9828571429,55.64,18.7785714286,2.42857142857,28.6285714286,6.94285714286,33.9,23.3,69.6
2012-08-26,,,,,,,0.23723906976442732,0.09677143,41.9,37.47,102.9,89.8471428571,37.47,16.5628571429,10.285714285700001,26.275,11.4,19.4,300.95,301.042857143,297.095714286,302.8,299.4,297.218571429,298.5,295.03,309.2,290.9,34.2,28.97,7.3,79.63142857140001,28.97,18.4985714286,2.34285714286,29.1142857143,5.61428571429,33.3,25.6,26.9
