,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_ndvi_ne,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,iq_station_precip_mm,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c
2004-01-29,-0.0535,-0.108,0.2804143,0.2351857,0.1964857,0.2055429,0.2362571,297.56,297.6,292.87857142900003,300.0,295.8,0.2330143,300.9,302.15,292.832857143,309.7,293.2,35.6,0.0,0.0,2.0,75.4228571429,0.0,14.39,2.45714285714,24.6285714286,6.2,28.9,20.0,1.8,4.65,1.6,65.2842857143,4.65,14.548571428599999,13.642857142899999,28.925,12.125,22.3
2004-02-05,-0.005633333000000001,-0.0489,0.2169857,0.0993,0.11285710000000003,0.1172,0.2528429,297.971428571,298.25,293.537142857,300.8,295.6,0.12354289999999997,299.902857143,301.37142857099997,293.988571429,309.8,293.2,36.4,24.1,0.0,3.8,76.5228571429,0.0,14.941428571400001,2.84285714286,24.985714285700002,7.92857142857,31.1,19.4,4.6,13.2,9.0,72.9271428571,13.2,15.5671428571,14.0857142857,29.2,13.525,20.6
2004-02-12,-0.0423,0.0231,0.1925571,0.2987571,0.3127143,0.30482859999999995,0.2463857,298.325714286,298.507142857,293.518571429,299.8,297.3,0.2787429,298.27,299.55,295.64,307.2,294.8,33.3,13.4,0.0,3.04,74.65,0.0,14.874285714300001,1.98571428571,24.8857142857,6.72857142857,28.9,20.0,15.0,24.83,33.46,86.7657142857,24.83,17.1742857143,8.5,27.925,9.5,22.8
2004-02-19,-0.1567,-0.0768,0.1494,0.1670429,0.1970286,0.2225143,0.15384289999999998,298.288571429,298.571428571,293.27,300.1,297.2,0.2366286,298.081428571,299.75,295.642857143,310.1,292.6,35.5,8.6,0.0,1.7,73.7914285714,0.0,14.6528571429,2.45714285714,25.2,6.94285714286,29.4,20.6,11.4,39.06,34.5,87.7185714286,39.06,17.2085714286,9.72857142857,26.6,8.1,22.0
2004-02-26,0.05716667,0.052025,0.1584429,0.3352333,0.2176286,0.3000286,0.139,297.534285714,297.957142857,293.61857142900004,300.6,295.8,0.3190571,297.88285714299997,299.435714286,296.348571429,308.0,294.3,34.4,18.9,0.0,19.92,79.0271428571,0.0,15.0042857143,2.62857142857,24.1857142857,6.72857142857,28.3,19.4,19.3,125.04,83.27,93.0128571429,125.04,17.95,7.814285714289999,27.4666666667,10.133333333300001,20.6
2004-03-04,-0.0638,0.0905,0.2357714,0.2086571,0.1715,0.1935714,0.2206,297.82428571400004,298.05714285700003,293.645714286,301.2,296.0,0.2094714,297.981428571,299.428571429,296.455714286,308.1,293.2,34.5,79.0,0.0,16.2,77.7614285714,0.0,15.065714285699999,2.68571428571,25.157142857100002,7.214285714289999,31.1,20.6,15.8,52.08,49.36,92.5614285714,52.08,18.0942857143,9.08571428571,28.4,11.3,22.3
2004-03-11,-0.0505,0.02825,0.1538,0.2140167,0.33865,0.3110429,0.1867,297.504285714,297.62857142900003,292.185714286,300.0,296.0,0.3076833,296.777142857,297.521428571,296.06857142900003,304.4,293.5,33.5,24.1,0.0,6.27,72.30571428569999,0.0,13.671428571400002,2.22857142857,25.4285714286,5.95714285714,30.6,21.1,2.5,80.33,76.75,96.28857142860001,80.33,17.61,5.24285714286,28.0,11.0,22.5
2004-03-18,-0.20635,,0.0116,0.4247833,0.3514143,0.3465286,0.02834286,298.254285714,298.428571429,294.25142857099996,300.3,296.0,0.3859857,297.887142857,299.535714286,296.62142857099997,305.5,292.9,34.3,187.2,0.0,13.81,78.5471428571,0.0,15.591428571400002,2.5714285714300003,25.9142857143,6.6428571428600005,31.1,20.6,12.2,137.83,75.16,93.62857142860001,137.83,18.2485714286,9.78571428571,28.3,9.5,21.7
2004-03-25,-0.40625,0.07343333,0.1322667,0.19872,0.02988,0.29015,0.1199,298.32,298.6,293.961428571,300.1,297.3,0.30628330000000004,297.312857143,298.2,296.607142857,303.5,294.0,34.0,142.6,0.0,11.1,76.8714285714,0.0,15.338571428599998,2.28571428571,25.5571428571,6.72857142857,30.0,21.1,3.0,120.1,76.2,96.23857142860001,120.1,18.2371428571,5.71428571429,28.65,9.3,23.6
2004-04-01,-0.1476,0.023175,0.15838570000000002,0.138,0.1862333,0.1294333,0.1476286,296.89428571400003,296.921428571,293.281428571,299.9,294.3,0.136,297.202857143,298.26428571400004,296.815714286,303.9,293.8,33.9,2.0,28.35,81.1,80.3657142857,28.35,14.7214285714,2.41428571429,24.7,6.02857142857,28.9,20.6,60.7,101.22,88.9,97.9414285714,101.22,18.47,5.21428571429,28.0666666667,9.1,22.7
2004-04-08,0.4934,0.1412,0.2740857,0.3348429,0.2791571,0.3612714,0.3543429,297.758571429,298.085714286,293.32285714299996,300.9,295.6,0.3592143,297.812857143,298.978571429,297.17571428599996,305.6,294.2,33.1,4.0,0.0,11.0,76.44571428569999,0.0,14.7557142857,3.2,25.4,7.385714285710001,31.1,20.6,5.6,47.26,135.4,96.4985714286,47.26,18.8257142857,6.27142857143,27.65,9.5,22.3
2004-04-15,0.0061,0.0162,0.1820857,0.1958286,0.1747,0.1882286,0.1967286,298.694285714,298.907142857,294.332857143,301.1,296.6,0.2441857,298.217142857,299.65,296.637142857,308.4,292.9,33.6,36.9,5.75,2.6,77.06,5.75,15.748571428599998,3.1,25.9571428571,6.08571428571,29.4,22.8,31.5,61.8,54.89,92.32,61.8,18.3085714286,8.985714285710003,28.0333333333,10.366666666699999,21.7
2004-04-22,-0.0505,-0.04705,0.27202859999999995,0.3308,0.2340333,0.25494290000000003,0.2125571,298.66,298.87142857099997,293.182857143,300.7,297.2,0.3742857,297.78,298.51428571400004,296.771428571,304.0,293.9,34.5,39.6,23.59,13.8,71.9542857143,23.59,14.6628571429,2.5714285714300003,25.842857142899998,6.18571428571,29.4,21.7,5.6,113.62,90.3,94.78857142860001,113.62,18.4085714286,6.0,28.0,10.65,22.5
2004-04-29,0.0161,-0.08976667,0.15538329999999995,0.16376670000000002,0.1911833,0.32662859999999994,0.0633,299.064285714,299.328571429,295.048571429,301.4,297.5,0.27884000000000003,297.127142857,297.828571429,296.708571429,303.5,293.6,32.9,148.5,75.28,11.86,78.6028571429,75.28,16.42,2.51428571429,26.157142857100002,5.71428571429,30.0,22.8,23.4,65.82,133.17,97.8085714286,65.82,18.34,5.02857142857,27.5333333333,8.666666666669999,22.6
2004-05-06,0.0567,,0.1181333,0.12154289999999998,0.1904143,0.1225333,0.09315,299.09,299.207142857,294.38,301.1,297.3,0.1575667,297.798571429,299.12857142900003,296.835714286,305.9,293.1,33.3,97.0,9.57,20.56,75.38571428569999,9.57,15.75,2.3,26.271428571399998,6.27142857143,30.6,22.2,30.2,83.93,56.52,95.1157142857,83.93,18.5114285714,8.71428571429,27.2333333333,9.93333333333,22.0
2004-05-13,-0.0904,0.118525,0.21006,0.1522333,0.15983329999999998,0.1769,0.10763330000000003,298.765714286,298.914285714,295.37,301.3,297.2,0.1716667,296.414285714,297.214285714,295.27,303.4,292.6,33.0,91.8,15.78,36.9,81.7114285714,15.78,16.73,2.65714285714,26.728571428600002,5.52857142857,31.1,22.8,18.1,34.81,45.5,93.8971428571,34.81,16.7785714286,5.77142857143,27.3,8.4,19.5
2004-05-20,0.05286667,0.06016667,0.1297857,0.18515,0.1942,0.2483167,0.1156429,298.12142857099997,298.114285714,295.154285714,300.0,296.5,0.2254667,297.602857143,299.178571429,295.82,308.2,292.0,34.2,296.9,96.99,79.0,83.8328571429,96.99,16.5214285714,1.77142857143,26.0428571429,4.67142857143,29.4,22.8,53.6,173.45,83.0,91.6271428571,173.45,17.4014285714,9.1,26.65,7.4,22.5
2004-05-27,-0.02563333,-0.008066667,0.1588,0.07784286,0.1931714,0.1023286,0.1591143,298.36571428599996,298.457142857,295.347142857,300.4,297.2,0.1903143,297.305714286,298.328571429,295.958571429,306.4,291.7,33.3,28.2,175.41,90.2,83.55,175.41,16.74,2.0,24.8142857143,4.91428571429,28.9,21.7,145.8,35.43,42.6,93.5757142857,35.43,17.5,9.62857142857,27.0380724509437,8.539532070326826,20.5
2004-06-03,-0.07055,-0.02854,0.11324289999999998,0.1170667,0.1967857,0.1106143,0.08158571,300.054285714,300.207142857,296.445714286,302.2,298.2,0.1073,296.767142857,297.821428571,295.697142857,304.1,292.8,32.8,203.0,13.51,5.36,80.91428571430001,13.51,17.8814285714,2.9,27.9571428571,7.54285714286,33.3,22.8,4.6,88.62,36.63,94.69285714290001,88.62,17.2128571429,8.18571428571,27.5,9.5,19.8
2004-06-10,0.0218,-0.0441,0.17824289999999998,0.2350833,0.16695710000000002,0.2119714,0.1412,299.817142857,299.757142857,296.101428571,301.5,298.0,0.2378429,295.57428571400004,296.25,294.99,300.0,293.0,32.0,87.9,6.12,30.07,80.1771428571,6.12,17.4757142857,2.3142857142900004,28.0428571429,6.34285714286,31.7,23.9,17.6,85.28,51.89,96.8757142857,85.28,16.42,5.04285714286,26.8,8.566666666669999,20.9
2004-06-17,0.017425,0.07493999999999999,0.1337429,0.191,0.2340429,0.3255143,0.1466571,300.037142857,300.135714286,296.588571429,302.5,297.8,0.3329571,296.20428571400004,297.321428571,294.705714286,306.0,292.1,33.3,43.2,13.07,20.0,81.5614285714,13.07,17.9842857143,3.24285714286,28.3285714286,7.12857142857,33.3,22.8,81.5,94.52,24.5,92.37142857139999,94.52,16.1385714286,7.785714285710001,25.9,8.4,21.5
2004-06-24,0.0101,-0.00385,0.1702143,0.15354289999999998,0.13282860000000002,0.1970429,0.1837714,300.537142857,300.642857143,296.41571428599997,302.5,297.9,0.2392333,295.63428571400004,296.814285714,293.86,304.2,289.8,32.1,98.5,41.41,17.0,78.2971428571,41.41,17.7942857143,2.85714285714,28.228571428600002,6.27142857143,32.2,23.9,8.9,32.95,25.9,90.44714285709999,32.95,15.3128571429,8.4,25.075,9.075,18.6
2004-07-01,-0.1476,0.0083,0.14474289999999998,0.3249286,0.1978,0.1967571,0.1515714,300.64428571400003,300.678571429,296.55714285700003,302.5,298.4,0.2572143,296.151428571,297.585714286,295.041428571,304.4,291.8,30.9,170.1,28.37,32.2,78.4814285714,28.37,17.9514285714,2.61428571429,28.342857142899998,6.18571428571,32.2,23.3,67.6,46.39,50.7,94.6685714286,46.39,16.5142857143,8.45714285714,25.9,8.15,21.1
2004-07-08,-0.0267,-0.01173333,0.17511429999999995,0.3013857,0.27937140000000005,0.33554290000000003,0.1683286,300.258571429,300.257142857,296.33,301.9,298.6,0.3175571,296.61714285700003,298.085714286,294.814285714,305.1,291.8,32.0,43.2,39.05,43.83,79.1814285714,39.05,17.7285714286,2.5714285714300003,27.8285714286,6.42857142857,31.1,23.3,76.5,83.94,18.67,90.9057142857,83.94,16.252857142899998,9.48571428571,26.55,8.85,21.8
2004-07-15,-0.0529,-0.101,0.14984289999999995,0.2737667,0.2338,0.1532429,0.1853143,300.575714286,300.671428571,296.797142857,302.4,299.0,0.2328286,297.50142857099996,298.935714286,294.358571429,306.9,291.4,33.1,31.0,59.15,15.8,79.9957142857,59.15,18.252857142899998,2.2,28.2428571429,5.24285714286,31.7,25.0,16.0,48.09,24.76,85.1585714286,48.09,15.86,11.2142857143,26.8,11.7,20.5
2004-07-22,0.0674,0.08983333,0.14874289999999998,0.2995,0.2177,0.2849857,0.1748286,300.401428571,300.4,296.095714286,302.3,298.4,0.2679429,296.812857143,298.114285714,294.99714285700003,304.4,291.8,32.1,103.1,23.74,31.21,77.4985714286,23.74,17.51,2.68571428571,28.014285714299998,6.52857142857,31.7,23.9,26.2,53.78,25.42,90.92857142860001,53.78,16.48,10.2,26.3,8.8,21.9
2004-07-29,-0.0117,-0.05443333,0.1573,0.1555,0.2203,0.2542571,0.1905286,300.234285714,300.285714286,296.82285714299996,302.1,298.5,0.2089,296.017142857,297.292857143,294.471428571,306.1,291.7,32.9,6.0,40.86,31.51,81.8071428571,40.86,18.3071428571,2.5714285714300003,28.0428571429,6.37142857143,31.7,23.9,44.0,85.96,27.62,92.52714285709999,85.96,15.975714285699999,8.84285714286,25.885205627620362,6.397070214631545,19.4
2004-08-05,0.0058,0.0327,0.1838143,0.2659571,0.2185286,0.2375571,0.1741,300.588571429,300.642857143,296.6,302.7,298.4,0.2489,297.517142857,298.964285714,293.14428571400003,307.4,291.0,34.0,55.1,35.99,24.6,79.02571428569999,35.99,18.0528571429,2.97142857143,28.528571428600006,6.58571428571,32.2,24.4,12.8,29.82,3.9,79.7185714286,29.82,14.694285714300001,12.1571428571,25.76641108901321,6.09058398898343,18.3
2004-08-12,0.0374,0.1084,0.17741429999999994,0.227,0.1685286,0.2957,0.1253,300.995714286,301.2,296.4,302.9,299.2,0.1910714,296.53,297.635714286,292.222857143,307.2,288.1,31.3,0.5,20.92,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,10.5,18.44,4.1,79.2357142857,18.44,13.8242857143,12.1857142857,25.88605482056307,7.079087588875935,20.0
2004-08-19,-0.0164,-0.021875,0.1706,0.3286429,0.2767714000000001,0.3885143,0.1816,300.794285714,300.85,297.268571429,302.6,298.6,0.3931286,297.82,299.98571428599996,293.421428571,308.3,290.2,31.3,0.5,37.3,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,29.0,6.31428571429,32.2,24.4,28.3,23.78,7.9,78.4814285714,23.78,14.9614285714,14.2857142857,26.186575258654468,8.561127280129343,21.7
2004-08-26,0.0996,0.0633,0.1094286,0.2609286,0.2330143,0.2997857,0.1006571,300.912857143,301.05,297.054285714,302.6,298.7,0.3113,298.142857143,299.80714285700003,294.567142857,310.1,291.1,32.8,0.0,20.3,13.5,79.6842857143,20.3,18.5314285714,2.64285714286,29.0571428571,6.4857142857099985,33.3,25.0,20.6,42.86,23.2,83.1728571429,42.86,16.0771428571,12.5285714286,26.610410839671935,9.735249328563938,20.4
2004-09-02,0.0414,0.0498,0.1992,0.3720286,0.3420143,0.2845857,0.1631286,300.861428571,300.9,296.39,302.6,298.9,0.3343571,297.771428571,299.37857142900003,294.988571429,307.8,291.7,32.0,195.1,62.61,25.37,76.7114285714,62.61,17.8228571429,2.62857142857,28.6142857143,7.05714285714,32.8,24.4,23.8,147.32,41.89,86.54,147.32,16.4842857143,11.128571428599999,27.1,9.8,20.9
2004-09-09,0.1076,0.074925,0.09598571,0.15128,0.1108143,0.1174857,0.1059143,300.958571429,301.0,297.15,302.8,299.3,0.1302667,298.457142857,300.51428571400004,296.11571428599996,308.2,294.7,34.3,23.2,42.51,33.4,79.8657142857,42.51,18.7171428571,2.34285714286,28.985714285700002,6.97142857143,33.9,25.0,20.6,46.58,35.7,88.74285714290001,46.58,17.67,10.285714285700001,27.4,8.7,23.0
2004-09-16,0.04015,-0.0001,0.13944289999999998,0.2102286,0.2273429,0.32515,0.09487143,301.1,301.257142857,297.304285714,303.3,299.3,0.2680714,297.721428571,299.064285714,295.88,308.9,293.3,33.0,87.3,52.29,16.0,80.0328571429,52.29,18.904285714300002,2.42857142857,28.6428571429,6.11428571429,32.2,24.4,32.8,36.64,59.5,91.2,36.64,17.44,8.92857142857,27.1666666667,9.5,20.4
2004-09-23,0.0435,-0.06745,0.2332,0.3207286,0.15958570000000002,0.33252859999999995,0.2252571,299.798571429,299.957142857,297.081428571,302.9,297.7,0.3915333,298.62857142900003,299.971428571,294.38285714299997,309.8,292.4,34.7,20.1,245.73,254.95,85.33,245.73,18.6457142857,2.54285714286,27.228571428600002,6.05714285714,33.9,23.3,158.2,48.68,6.9,79.5571428571,48.68,15.9014285714,13.2,28.0,13.5,18.8
2004-09-30,0.033475,0.007625,0.1786333,0.2193,0.2612571,0.3283857,0.24358,301.028571429,301.207142857,296.478571429,303.6,298.7,0.2754571,299.17,300.914285714,296.11571428599996,310.6,293.8,35.5,40.1,10.06,8.57,76.4714285714,10.06,17.9642857143,3.67142857143,29.1428571429,8.08571428571,34.4,24.4,21.8,85.69,70.02,84.8071428571,85.69,17.711428571400003,11.6571428571,28.65,13.1,21.8
2004-10-07,-0.0168,0.02526667,0.05836667,0.1862429,0.3057286,0.2577429,0.09047143,300.68,300.678571429,296.58428571400003,302.5,298.9,0.2614714,297.56857142900003,298.742857143,295.314285714,305.5,292.7,33.0,27.9,34.73,35.7,78.4771428571,34.73,18.0728571429,2.55714285714,28.285714285700003,6.21428571429,31.7,24.4,24.4,52.27,39.9,88.8257142857,52.27,16.8242857143,8.82857142857,26.975,10.875,20.6
2004-10-14,0.1076,0.09375,0.2138714,0.2841714,0.3764143,0.3553429,0.2360286,300.508571429,300.678571429,296.864285714,303.4,298.6,0.35232859999999994,298.05714285700003,299.26428571400004,296.86714285700003,307.2,293.3,34.5,120.6,83.2,41.4,80.66571428569999,83.2,18.4028571429,3.15714285714,28.1285714286,6.18571428571,32.2,23.9,41.4,65.25,51.6,94.16,65.25,18.5471428571,8.35714285714,28.55,11.3,21.4
2004-10-21,0.0969,0.07463333,0.0797,0.1996667,0.3036857,0.2235571,0.08211667,300.647142857,300.80714285700003,296.221428571,302.7,299.2,0.2538429,299.428571429,300.921428571,296.29571428599996,309.6,292.8,35.6,13.0,10.82,18.0,76.9228571429,10.82,17.6957142857,2.44285714286,28.285714285700003,6.72857142857,32.2,23.9,15.1,35.61,23.1,85.0657142857,35.61,17.9014285714,13.1571428571,27.7,9.55,22.4
2004-10-28,0.0802,0.08800000000000001,0.1182286,0.2312286,0.2604,0.31977140000000004,0.096,299.892857143,300.157142857,296.26,302.4,298.6,0.29532859999999994,298.44142857099996,299.94285714299997,295.907142857,312.3,292.2,35.8,89.9,96.72,25.2,80.6557142857,96.72,17.7642857143,2.37142857143,27.5,5.6428571428600005,31.7,23.9,34.1,74.01,48.5,87.87,74.01,17.5371428571,12.3142857143,27.4,10.0,21.3
2004-11-04,0.1337,0.1288,0.1911143,0.3245571,0.2727429,0.3656714,0.24505,299.67,299.9,295.375714286,301.8,298.2,0.4148857,299.504285714,300.785714286,296.178571429,309.2,294.3,34.9,101.4,105.49,31.2,77.5328571429,105.49,16.8185714286,2.4,27.0571428571,6.52857142857,30.6,22.8,109.0,91.63,67.0,84.8271428571,91.63,17.8057142857,10.6571428571,28.35,12.35,21.8
2004-11-11,0.0199,-0.00135,0.06477143,0.3154143,0.2708571,0.3742,0.039,299.921428571,299.971428571,295.598571429,302.1,298.3,0.3466857,297.168571429,297.707142857,296.484285714,304.2,292.4,33.7,184.2,18.75,24.5,77.3114285714,18.75,17.038571428599994,2.4,27.2428571429,6.35714285714,31.1,23.9,7.7,74.68,53.9,96.3542857143,74.68,18.121428571400003,5.92857142857,27.2,8.9,22.4
2004-11-18,0.3274,-0.0064,0.1364714,0.1945,0.1909143,0.2095571,0.2224857,298.547142857,298.55714285700003,295.55714285700003,300.4,296.9,0.2278714,299.418571429,301.23571428599996,296.097142857,309.3,293.6,35.8,107.4,122.87,145.8,83.6285714286,122.87,17.0071428571,1.85714285714,26.3285714286,4.62857142857,28.9,23.3,70.7,74.08,26.8,84.6114285714,74.08,17.7385714286,11.642857142899999,28.25,11.0,22.5
2004-11-25,0.0435,-0.0607,0.2427714,0.1672857,0.2026286,0.2191286,0.19515710000000006,298.43,298.457142857,293.455714286,300.0,297.0,0.2153167,297.958571429,299.2,297.02,306.1,293.6,35.3,77.0,18.37,24.9,74.3028571429,18.37,14.921428571400002,1.97142857143,26.3285714286,4.9,29.4,23.3,26.9,71.98,56.8,95.2514285714,71.98,18.7142857143,7.914285714289999,28.0,10.36,22.6
2004-12-02,-0.1613,-0.08855,0.2731429,0.15936670000000006,0.1590429,0.2410857,0.2108714,298.791428571,298.9,293.74,300.3,297.6,0.2019429,299.17714285700004,300.37857142900003,296.44,309.5,293.3,34.1,64.0,0.0,2.71,73.7571428571,0.0,15.1628571429,2.11428571429,25.6428571429,6.44285714286,28.9,21.1,7.7,53.01,36.83,87.13,53.01,18.11,10.957142857100001,27.9,11.0,22.4
2004-12-09,-0.0039,-0.0262,0.17965,0.3095143,0.2758286,0.3359,0.2083167,298.164285714,298.364285714,293.27428571400003,300.2,296.1,0.3234286,297.787142857,298.835714286,296.57428571400004,305.8,294.5,34.1,9.9,0.0,2.8,74.3257142857,0.0,14.708571428599999,2.3571428571400004,25.157142857100002,6.31428571429,28.9,20.6,10.4,70.04,91.0,93.9385714286,70.04,18.2071428571,6.5,28.29934158023601,10.836642254443124,22.459452793866983
2004-12-16,-0.15165,-0.0214,0.13425710000000002,0.2033143,0.2437429,0.2363571,0.18281670000000005,298.802857143,298.95,295.25285714299997,300.8,297.5,0.2611429,298.701428571,300.035714286,296.385714286,308.5,293.8,34.0,128.3,5.54,29.32,80.8885714286,5.54,16.621428571400006,2.24285714286,26.271428571399998,5.62857142857,30.6,22.8,30.6,49.56,38.0,88.78,49.56,18.04,10.214285714299999,28.375,9.65,22.6
2004-12-23,-0.1261,-0.06296667,0.14035,0.3266,0.4031125,0.3162,0.1994857,298.682857143,298.87142857099997,295.741428571,300.9,296.9,0.3648625,298.404285714,299.657142857,297.122857143,306.3,294.8,33.3,100.8,150.31,41.3,83.9528571429,150.31,17.1485714286,2.05714285714,26.2428571429,5.71428571429,30.0,22.8,55.7,109.83,29.79,93.25285714290001,109.83,18.8557142857,8.22857142857,27.8,8.5,22.6
2005-01-01,-0.1118333,,,,,,0.1786492852848485,299.11105523355127,299.22289464713486,295.1101091033031,301.3483293556086,297.26825775656323,0.2670150960383387,298.404285714,299.657142857,297.122857143,306.3,294.8,33.3,100.8,101.31278077852613,28.24279961595041,78.19056317977504,101.31278077852613,15.311038159035354,1.9540202712848798,25.39260116116834,5.068770211957107,28.743111947329794,21.376308109605827,30.354230567769072,95.85775462620205,34.19439939623206,92.92941479666571,95.85775462620205,18.772724471956554,9.397488423631751,28.128030199307876,8.259900657083563,22.990679375218622
2005-01-08,0.0079,-0.04963333,0.1004429,0.1866286,0.3033,0.2704,0.12465710000000002,297.587142857,297.664285714,292.771428571,299.5,296.1,0.3148429,298.162857143,300.007142857,296.712857143,307.9,293.5,33.2,74.9,0.0,21.68,74.7785714286,0.0,14.261428571400002,1.95714285714,24.985714285700002,4.9,28.3,21.1,23.8,70.6,61.61,93.0057142857,70.6,18.37,9.75714285714,28.5,9.1,23.0
2005-01-15,0.02435,-0.019275,0.1272429,0.3612571,0.3126,0.3156286,0.1335429,297.6,297.614285714,293.667142857,298.9,296.2,0.3044143,297.662857143,298.842857143,296.727142857,307.6,291.6,34.2,232.1,0.0,43.1,78.7985714286,0.0,15.042857142899999,1.9142857142900005,25.2,5.38571428571,28.3,22.2,55.6,93.73,96.21,95.53,93.73,18.4085714286,7.22857142857,28.4,10.4,22.5
2005-01-22,-0.1118333,-0.07645,0.2233571,0.3118,0.29100000000000004,0.33797140000000003,0.2029,297.395714286,297.55714285700003,294.30857142900004,299.4,295.8,0.3459333,300.06857142900003,301.564285714,296.58,308.7,295.0,35.5,194.0,14.67,76.36,83.05571428569999,14.67,15.671428571400002,1.9142857142900005,25.228571428600002,4.91428571429,28.3,21.7,32.4,60.52,26.7,83.3,60.52,18.2585714286,11.357142857100001,28.866666666700002,11.166666666700001,22.5
2005-01-29,-0.0479,0.0431,0.1456429,0.2779143,0.2925571,0.2806857,0.1743,296.535714286,296.614285714,292.512857143,299.0,294.8,0.3643667,299.648571429,301.107142857,296.93142857099997,308.1,294.9,35.1,0.0,15.2,31.85,78.5385714286,15.2,14.091428571400002,2.65714285714,23.7571428571,6.32857142857,28.3,17.8,34.0,25.67,42.24,87.31285714290001,25.67,18.6457142857,9.98571428571,28.866666666700002,12.066666666700002,22.1
2005-02-05,0.0442,-0.0758,0.1781429,0.16725,0.1518143,0.1266,0.2056,296.152857143,296.171428571,292.2,297.8,294.3,0.1582286,299.06142857099996,300.828571429,296.907142857,308.4,295.3,35.4,3.8,0.0,31.8,78.64,0.0,13.77,1.97142857143,23.714285714299997,4.52857142857,27.8,19.4,5.4,88.96,47.3,89.4271428571,88.96,18.6357142857,9.34285714286,28.525,10.725,22.2
2005-02-12,-0.08175,-0.03735,0.3102571,0.17281429999999998,0.2623,0.2283571,0.2976571,296.101428571,296.171428571,290.467142857,299.5,293.3,0.2151857,296.75285714299997,297.69285714299997,295.995714286,304.4,294.2,32.8,70.4,0.0,6.4,70.7957142857,0.0,12.3628571429,3.11428571429,23.3142857143,5.9857142857099985,26.7,19.4,10.1,52.61,56.8,95.97714285709999,52.61,17.5757142857,5.18571428571,27.4666666667,8.73333333333,21.4
2005-02-19,0.0674,0.093,0.1842857,0.2024571,0.2189,0.18068570000000006,0.1756571,296.352857143,296.4,291.037142857,298.7,293.4,0.1995,298.027142857,299.164285714,297.221428571,304.6,294.5,32.3,350.9,0.0,5.3,72.2457142857,0.0,12.8071428571,3.08571428571,23.4142857143,6.22857142857,26.7,18.9,4.6,125.35,189.06,95.7485714286,125.35,18.9471428571,6.985714285710001,27.5,9.5,22.3
